ark_id,collection,acquisition_type_en,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
cl010059069,Département des Peintures,Purchase,,,,0,1450.0
cl010059070,Département des Peintures,Bequest,,,100+,0,1600.0
cl010059071,Département des Peintures,Bequest,,,100+,0,1550.0
cl010059072,Département des Peintures,Bequest,,,100+,0,1775.0
cl010059073,Département des Peintures,Bequest,,,100+,0,1650.0
cl010059074,Département des Peintures,Bequest,,,100+,1,1500.0
cl010059075,Département des Peintures,Bequest,,,100+,1,1757.0
cl010059076,Département des Peintures,Bequest,,,100+,0,1750.0
cl010059077,Département des Peintures,Bequest,,,100+,0,1780.0
cl010059078,Département des Peintures,Bequest,,,100+,1,1782.5
cl010059079,Département des Peintures,Bequest,,,81-100,1,1438.0
cl010059080,Département des Peintures,Bequest,,,81-100,0,1575.0
cl010059082,Département des Peintures,Bequest,,,100+,1,1750.0
cl010059083,Département des Peintures,Bequest,,,100+,0,1739.0
cl010059084,Département des Peintures,Bequest,,,100+,0,1645.0
cl010059085,Département des Peintures,Bequest,,,100+,1,1620.0
cl010059086,Département des Peintures,Other,,,41-60,1,1795.0
cl010059087,Département des Peintures,Other,,,100+,0,1837.5
cl010059088,Département des Peintures,Other,,,100+,1,1616.0
cl010059090,Département des Peintures,Other,,,100+,0,1650.0
cl010059091,Département des Peintures,Other,,,100+,1,1837.5
cl010059092,Département des Peintures,Other,,,100+,1,1822.0
cl010059094,Département des Peintures,Historic Collection,,,100+,1,1612.5
cl010059095,Département des Peintures,Historic Collection,,,100+,0,1654.5
cl010059096,Département des Peintures,Historic Collection,,,100+,1,1644.5
cl010059097,Département des Peintures,Historic Collection,,,100+,1,1770.0
cl010059098,Département des Peintures,Other,,,100+,0,1837.5
cl010059099,Département des Peintures,Other,,,100+,1,1862.5
cl010059100,Département des Peintures,Other,,,100+,1,1703.0
cl010059101,Département des Peintures,Other,,,100+,0,1837.5
cl010059102,Département des Peintures,Other,,,61-80,0,1862.5
cl010059103,Département des Peintures,Other,,,100+,1,1837.5
cl010059104,Département des Peintures,Purchase,,,100+,1,1812.5
cl010059106,Département des Peintures,Purchase,,,81-100,1,1815.0
cl010059107,Département des Peintures,Other,,,21-40,0,1864.5
cl010059108,Département des Peintures,Other,,,21-40,1,1450.0
cl010059109,Département des Peintures,Other,,,81-100,0,1830.0
cl010059110,Département des Peintures,Other,,,100+,1,1837.5
cl010059111,Département des Peintures,Other,,,81-100,1,1826.5
cl010059112,Département des Peintures,Other,,,100+,0,1828.0
cl010059113,Département des Peintures,Other,,,100+,1,1660.0
cl010059114,Département des Peintures,Other,,,100+,0,1659.0
cl010059115,Département des Peintures,Other,,,41-60,0,1812.5
cl010059116,Département des Peintures,Other,,,41-60,1,1837.5
cl010059117,Département des Peintures,Other,,,41-60,1,1825.0
cl010059118,Département des Peintures,Other,,,100+,1,1656.0
cl010059119,Département des Peintures,Other,,,100+,1,1682.0
cl010059120,Département des Peintures,Purchase,,,100+,1,1812.0
cl010059121,Département des Peintures,Other,,,100+,1,1664.0
cl010059122,Département des Peintures,Other,,,100+,1,1665.0
cl010059123,Département des Peintures,Other,,,100+,1,1650.0
cl010059124,Département des Peintures,Other,,,100+,1,1658.0
cl010059131,Département des Peintures,Other,,,100+,0,1824.0
cl010059132,Département des Peintures,Other,,,100+,1,1840.0
cl010059133,Département des Peintures,Other,,,81-100,0,1865.0
cl010059134,Département des Peintures,Other,,,100+,1,1837.5
cl010059135,Département des Peintures,Other,,,100+,1,1862.5
cl010059136,Département des Peintures,Other,,,100+,1,1871.0
cl010059142,Département des Peintures,Other,,,81-100,1,1612.5
cl010059143,Département des Peintures,Historic Collection,,,100+,1,1639.0
cl010059144,Département des Peintures,Other,,,100+,0,1650.0
cl010059145,Département des Peintures,Other,,,100+,0,1631.0
cl010059150,Département des Peintures,Other,,,100+,0,1852.0
cl010059157,Département des Peintures,Other,,,61-80,0,1839.0
cl010059158,Département des Peintures,Other,,,100+,1,1803.0
cl010059160,Département des Peintures,Other,,,100+,1,1789.0
cl010059161,Département des Peintures,Other,,,100+,1,1653.0
cl010059162,Département des Peintures,Other,,,100+,0,1650.0
cl010059163,Département des Peintures,Other,,,100+,0,1640.0
cl010059164,Département des Peintures,Other,,,81-100,1,1620.0
cl010059165,Département des Peintures,Other,,,41-60,1,1719.5
cl010059166,Département des Peintures,Other,,,61-80,0,1844.0
cl010059169,Département des Peintures,Other,,,100+,1,1672.0
cl010059170,Département des Peintures,Other,,,100+,0,1655.0
cl010059171,Département des Peintures,Other,,,81-100,0,1826.0
cl010059172,Département des Peintures,Other,,,100+,0,1675.0
cl010059173,Département des Peintures,Other,,,100+,1,1400.5
cl010059174,Département des Peintures,Other,,,61-80,0,1844.0
cl010059176,Département des Peintures,Other,,,100+,1,1762.5
cl010059177,Département des Peintures,Other,,,100+,1,1768.0
cl010059178,Département des Peintures,Other,,,100+,1,1739.0
cl010059179,Département des Peintures,Other,,,100+,1,1655.0
cl010059180,Département des Peintures,Other,,,100+,1,1789.0
cl010059181,Département des Peintures,Other,,,100+,0,1851.5
cl010059182,Département des Peintures,Other,,,81-100,0,1820.0
cl010059183,Département des Peintures,Other,,,100+,0,1837.5
cl010059185,Département des Peintures,Other,,,61-80,1,1635.0
cl010059186,Département des Peintures,Other,,,100+,1,1637.5
cl010059187,Département des Peintures,Other,,,41-60,0,1850.0
cl010059188,Département des Peintures,Purchase,,,100+,1,1639.0
cl010059189,Département des Peintures,Other,,,100+,1,1622.0
cl010059190,Département des Peintures,Other,,,100+,1,1625.0
cl010059191,Département des Peintures,Other,,,100+,0,1640.0
cl010059192,Département des Peintures,Other,,,100+,1,1696.0
cl010059193,Département des Peintures,Other,,,100+,1,1811.5
cl010059194,Département des Peintures,Other,,,100+,1,1811.5
cl010059196,Département des Peintures,Other,,,100+,1,1477.5
cl010059197,Département des Peintures,Other,,,100+,1,1812.5
cl010059198,Département des Peintures,Other,,,100+,1,1812.0
cl010059199,Département des Peintures,Other,,,100+,1,1818.5
cl010059200,Département des Peintures,Other,,,100+,1,1814.0
cl010059201,Département des Peintures,Other,,,100+,1,1812.5
cl010059202,Département des Peintures,Other,,,100+,1,1822.5
cl010059203,Département des Peintures,Other,,,100+,1,1800.0
cl010059204,Département des Peintures,Other,,,100+,0,1850.0
cl010059205,Département des Peintures,Other,,,81-100,1,1438.0
cl010059208,Département des Peintures,Purchase,,,100+,0,1775.0
cl010059212,Département des Peintures,Other,,,100+,0,1667.5
cl010059213,Département des Peintures,Other,,,100+,0,1825.0
cl010059214,Département des Peintures,Other,,,100+,0,1825.0
cl010059215,Département des Peintures,Other,,,100+,1,1800.0
cl010059216,Département des Peintures,Other,,,100+,1,1769.0
cl010059217,Département des Peintures,Other,,,100+,1,1812.5
cl010059218,Département des Peintures,Historic Collection,,,100+,0,1668.0
cl010059219,Département des Peintures,Historic Collection,,,100+,1,1630.0
cl010059220,Département des Peintures,Other,,,81-100,1,1862.5
cl010059221,Département des Peintures,Other,,,100+,1,1857.0
cl010059222,Département des Peintures,Purchase,,,100+,0,1876.0
cl010059223,Département des Peintures,Other,,,81-100,1,1656.0
cl010059224,Département des Peintures,Other,,,100+,0,1775.0
cl010059225,Département des Peintures,Other,,,100+,0,1750.0
cl010059226,Département des Peintures,Other,,,81-100,0,1880.0
cl010059227,Département des Peintures,Purchase,,,100+,0,1537.5
cl010059228,Département des Peintures,Other,,,61-80,0,1575.0
cl010059229,Département des Peintures,Other,,,100+,1,1437.5
cl010059230,Département des Peintures,Historic Collection,,,100+,1,1512.5
cl010059231,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059232,Département des Peintures,Historic Collection,,,100+,1,1636.0
cl010059233,Département des Peintures,Historic Collection,,,100+,1,1645.0
cl010059234,Département des Peintures,Historic Collection,,,100+,1,1640.0
cl010059235,Département des Peintures,Historic Collection,,,100+,1,1643.0
cl010059236,Département des Peintures,Historic Collection,,,100+,0,1652.0
cl010059237,Département des Peintures,Historic Collection,,,100+,0,1625.0
cl010059238,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059239,Département des Peintures,Historic Collection,,,100+,1,1620.0
cl010059240,Département des Peintures,Historic Collection,,,100+,1,1665.0
cl010059241,Département des Peintures,Historic Collection,,,100+,1,1700.0
cl010059242,Département des Peintures,Historic Collection,,,100+,0,1645.0
cl010059243,Département des Peintures,Historic Collection,,,100+,1,1634.0
cl010059244,Département des Peintures,Historic Collection,,,100+,1,1646.5
cl010059245,Département des Peintures,Historic Collection,,,100+,0,1776.0
cl010059246,Département des Peintures,Historic Collection,,,,0,1650.0
cl010059247,Département des Peintures,Historic Collection,,,100+,1,1718.0
cl010059248,Département des Peintures,Historic Collection,,,100+,0,1717.0
cl010059249,Département des Peintures,Historic Collection,,,100+,0,1784.0
cl010059250,Département des Peintures,Historic Collection,,,100+,0,1722.0
cl010059251,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059252,Département des Peintures,Historic Collection,,,100+,0,1675.0
cl010059253,Département des Peintures,Historic Collection,,,100+,1,1620.0
cl010059254,Département des Peintures,Historic Collection,,,100+,1,1620.0
cl010059255,Département des Peintures,Historic Collection,,,100+,1,1769.0
cl010059256,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059257,Département des Peintures,Historic Collection,,,100+,0,1729.0
cl010059258,Département des Peintures,Historic Collection,,,100+,0,1771.5
cl010059259,Département des Peintures,Historic Collection,,,100+,1,1636.0
cl010059260,Département des Peintures,Historic Collection,,,100+,0,1750.0
cl010059261,Département des Peintures,Historic Collection,,,100+,1,1550.0
cl010059262,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059263,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059264,Département des Peintures,Historic Collection,,,100+,1,1745.0
cl010059265,Département des Peintures,Historic Collection,,,100+,1,1745.0
cl010059266,Département des Peintures,Historic Collection,,,100+,0,1660.5
cl010059267,Département des Peintures,Historic Collection,,,100+,0,1630.0
cl010059268,Département des Peintures,Historic Collection,,,100+,1,1633.0
cl010059269,Département des Peintures,Historic Collection,,,100+,1,1661.0
cl010059270,Département des Peintures,Historic Collection,,,100+,1,1649.0
cl010059271,Département des Peintures,Historic Collection,,,100+,1,1628.5
cl010059272,Département des Peintures,Historic Collection,,,100+,1,1627.0
cl010059273,Département des Peintures,Historic Collection,,,100+,1,1627.0
cl010059274,Département des Peintures,Historic Collection,,,100+,1,1627.0
cl010059275,Département des Peintures,Historic Collection,,,100+,1,1640.5
cl010059276,Département des Peintures,Historic Collection,,,100+,0,1657.0
cl010059277,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010059278,Département des Peintures,Historic Collection,,,100+,0,1633.0
cl010059279,Département des Peintures,Historic Collection,,,100+,0,1653.0
cl010059280,Département des Peintures,Historic Collection,,,100+,0,1658.0
cl010059281,Département des Peintures,Historic Collection,,,100+,0,1784.0
cl010059282,Département des Peintures,Historic Collection,,,,0,1699.0
cl010059283,Département des Peintures,Historic Collection,,,,0,1699.0
cl010059284,Département des Peintures,Historic Collection,,,100+,1,1657.5
cl010059285,Département des Peintures,Historic Collection,,,100+,0,1731.0
cl010059286,Département des Peintures,Historic Collection,,,100+,0,1785.0
cl010059287,Département des Peintures,Historic Collection,,,100+,0,1635.0
cl010059288,Département des Peintures,Historic Collection,,,100+,1,1640.5
cl010059289,Département des Peintures,Historic Collection,,,100+,1,1725.0
cl010059290,Département des Peintures,Historic Collection,,,100+,1,1725.0
cl010059291,Département des Peintures,Historic Collection,,,100+,1,1647.0
cl010059292,Département des Peintures,Historic Collection,,,100+,1,1641.0
cl010059293,Département des Peintures,Historic Collection,,,100+,1,1664.0
cl010059294,Département des Peintures,Historic Collection,,,100+,1,1645.0
cl010059295,Département des Peintures,Historic Collection,,,100+,1,1653.0
cl010059296,Département des Peintures,Historic Collection,,,100+,1,1685.0
cl010059297,Département des Peintures,Historic Collection,,,100+,0,1743.5
cl010059298,Département des Peintures,Historic Collection,,,100+,0,1734.0
cl010059299,Département des Peintures,Historic Collection,,,100+,1,1734.0
cl010059300,Département des Peintures,Historic Collection,,,100+,0,1642.5
cl010059302,Département des Peintures,Historic Collection,,,100+,0,1637.5
cl010059303,Département des Peintures,Historic Collection,,,100+,1,1645.0
cl010059304,Département des Peintures,Historic Collection,,,100+,0,1639.0
cl010059305,Département des Peintures,Historic Collection,,,100+,1,1630.0
cl010059306,Département des Peintures,Historic Collection,,,,0,1652.5
cl010059307,Département des Peintures,Historic Collection,,,,0,1652.5
cl010059308,Département des Peintures,Historic Collection,,,100+,0,1655.5
cl010059309,Département des Peintures,Other,,,100+,1,1645.0
cl010059310,Département des Peintures,Other,,,100+,1,1512.5
cl010059311,Département des Peintures,Other,,,100+,1,1487.5
cl010059312,Département des Peintures,Other,,,100+,1,1487.5
cl010059313,Département des Peintures,Other,,,100+,1,1512.5
cl010059314,Département des Peintures,Historic Collection,,,100+,1,1511.0
cl010059315,Département des Peintures,Historic Collection,,,,0,
cl010059316,Département des Peintures,Historic Collection,,,100+,1,1593.0
cl010059317,Département des Peintures,Historic Collection,,,100+,0,1626.0
cl010059318,Département des Peintures,Historic Collection,,,100+,1,1730.0
cl010059319,Département des Peintures,Historic Collection,,,100+,1,1637.0
cl010059320,Département des Peintures,Historic Collection,,,100+,0,1744.0
cl010059321,Département des Peintures,Historic Collection,,,,0,1792.0
cl010059322,Département des Peintures,MNR Recovery,,,61-80,0,1775.0
cl010059324,Département des Peintures,Historic Collection,,,100+,1,1650.0
cl010059326,Département des Peintures,Other,,,61-80,0,1695.0
cl010059329,Département des Peintures,Historic Collection,,,100+,1,1612.0
cl010059330,Département des Peintures,Historic Collection,,,,0,1700.0
cl010059332,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010059333,Département des Peintures,Bequest,,,81-100,0,1695.0
cl010059334,Département des Peintures,Bequest,,,100+,0,1750.0
cl010059335,Département des Peintures,Bequest,,,100+,0,1750.0
cl010059337,Département des Peintures,Historic Collection,,,,0,1650.0
cl010059338,Département des Peintures,MNR Recovery,,,21-40,0,1831.0
