object_id,department,acquisition_type,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
437606,European Paintings,Gift,1331.82,Q2,1400-1600,0,1470.0
437607,European Paintings,Bequest,2600.97,Q2,1400-1600,1,1598.0
437608,European Paintings,Bequest,1112.52,Q2,1400-1600,0,1509.0
437609,European Paintings,Purchase/Fund,13671.539999999999,Q4 (largest),1400-1600,1,1528.0
437610,European Paintings,Other,3368.3500000000004,Q2,1400-1600,1,1528.0
437611,European Paintings,Bequest,643.6800000000001,Q1 (smallest),1400-1600,1,1434.0
437612,European Paintings,Gift,4046.12,Q3,1400-1600,1,1448.0
437618,European Paintings,Gift,1955.2,Q2,1600-1800,0,1784.0
437620,European Paintings,Gift,1424.3100000000002,Q2,1600-1800,1,1790.0
437624,European Paintings,Gift,5728.439413074,Q3,1600-1800,0,1782.0
437625,European Paintings,Gift,2972.6,Q2,1600-1800,0,1784.0
437630,European Paintings,Purchase/Fund,11615.85,Q4 (largest),1400-1600,1,1528.0
437631,European Paintings,Gift,1785.4200000000003,Q2,1800-1900,0,1871.0
437633,European Paintings,Purchase/Fund,5164.56,Q3,1600-1800,0,1684.0
437636,European Paintings,Bequest,1727.46,Q2,1600-1800,0,1778.0
437637,European Paintings,Bequest,36574.590000000004,Q4 (largest),1800-1900,0,1874.0
437638,European Paintings,Gift,20561.760000000002,Q4 (largest),1400-1600,0,1540.0
437639,European Paintings,Other,806.4,Q1 (smallest),1400-1600,1,1486.0
437640,European Paintings,Gift,21930.280000000002,Q4 (largest),1800-1900,0,1859.0
437641,European Paintings,Bequest,5514.25,Q3,1800-1900,0,1874.0
437642,European Paintings,Gift,38107.16,Q4 (largest),1800-1900,0,1874.0
437643,European Paintings,Bequest,6874.7,Q3,1600-1800,0,1747.0
437645,European Paintings,Gift,9421.61,Q4 (largest),1400-1600,1,1519.0
437646,European Paintings,Bequest,6925.17,Q3,1400-1600,0,1526.0
437647,European Paintings,Gift,971.8800000000001,Q1 (smallest),1800-1900,0,1874.0
437648,European Paintings,Purchase/Fund,37301.4,Q4 (largest),1600-1800,1,1737.0
437649,European Paintings,Bequest,949.5400000000001,Q1 (smallest),Pre-1400,0,1311.0
437650,European Paintings,Purchase/Fund,10230.968596992,Q4 (largest),Pre-1400,1,1320.0
437651,European Paintings,Gift,4969.51,Q3,Pre-1400,0,1320.0
437652,European Paintings,Gift,7141.259999999999,Q3,1400-1600,1,1488.0
437654,European Paintings,Bequest,14945.03,Q4 (largest),1800-1900,1,1888.0
437655,European Paintings,Gift,4943.75,Q3,1800-1900,1,1881.0
437656,European Paintings,Bequest,394.32,Q1 (smallest),1800-1900,1,1882.0
437657,European Paintings,Gift,462.0,Q1 (smallest),1800-1900,1,1878.0
437658,European Paintings,Bequest,7339.049999999999,Q3,1800-1900,1,1884.0
437659,European Paintings,Bequest,394.32,Q1 (smallest),1800-1900,1,1882.0
437660,European Paintings,Gift,12323.4,Q4 (largest),1600-1800,0,1748.0
437662,European Paintings,Bequest,4792.9800000000005,Q3,1800-1900,0,1820.0
437670,European Paintings,Bequest,2062.48,Q2,1900-1950,0,1906.0
437671,European Paintings,Bequest,3020.6399999999994,Q2,1800-1900,1,1889.0
437672,European Paintings,Gift,10330.18,Q4 (largest),1900-1950,1,1906.0
437673,European Paintings,Bequest,22443.120000000003,Q4 (largest),1400-1600,0,1494.0
437674,European Paintings,Other,2446.64,Q2,1400-1600,1,1506.0
437675,European Paintings,Gift,2162.16,Q2,Pre-1400,0,1326.0
437676,European Paintings,Bequest,661.56,Q1 (smallest),Pre-1400,0,1318.0
437677,European Paintings,Bequest,646.05,Q1 (smallest),Pre-1400,0,1318.0
437678,European Paintings,Bequest,646.05,Q1 (smallest),Pre-1400,0,1318.0
437679,European Paintings,Bequest,646.05,Q1 (smallest),Pre-1400,0,1318.0
437680,European Paintings,Gift,3237.3,Q2,1800-1900,1,1872.0
437681,European Paintings,Gift,2844.3199999999997,Q2,1800-1900,0,1876.0
437682,European Paintings,Bequest,6042.960000000001,Q3,1800-1900,1,1876.0
437683,European Paintings,Gift,6723.299999999999,Q3,1800-1900,1,1894.0
437684,European Paintings,Bequest,3110.8,Q2,1800-1900,0,1884.0
437685,European Paintings,Gift,2554.63,Q2,1800-1900,1,1879.0
437686,European Paintings,Bequest,2638.55,Q2,1800-1900,0,1891.0
437687,European Paintings,Purchase/Fund,1096.6399999999999,Q2,1600-1800,0,1670.0
437688,European Paintings,Bequest,55.04,Q1 (smallest),1600-1800,0,1680.0
437697,European Paintings,Other,7597.150000000001,Q3,1600-1800,0,1640.0
437698,European Paintings,Gift,26657.040000000005,Q4 (largest),1400-1600,1,1510.0
437699,European Paintings,Bequest,2688.4,Q2,1400-1600,1,1508.0
437700,European Paintings,Purchase/Fund,34928.600000000006,Q4 (largest),1600-1800,0,1690.0
437701,European Paintings,Purchase/Fund,2742.24,Q2,1600-1800,0,1732.0
437703,European Paintings,Gift,2297.61,Q2,1600-1800,1,1643.0
437704,European Paintings,Purchase/Fund,11572.660000000002,Q4 (largest),1900-1950,0,1905.0
437705,European Paintings,Gift,6183.09,Q3,1900-1950,0,1906.0
437706,European Paintings,Purchase/Fund,22161.29,Q4 (largest),1900-1950,0,1906.0
437707,European Paintings,Gift,7843.5199999999995,Q3,1900-1950,0,1909.0
437722,European Paintings,Bequest,4008.7599999999998,Q3,1400-1600,0,1490.0
437724,European Paintings,Bequest,1807.82,Q2,1400-1600,0,1450.0
437725,European Paintings,Bequest,23885.6,Q4 (largest),1600-1800,0,1614.0
437728,European Paintings,Bequest,3327.4,Q2,1600-1800,0,1684.0
437729,European Paintings,Gift,18078.55,Q4 (largest),1600-1800,1,1644.0
437733,European Paintings,Bequest,7706.16,Q3,1400-1600,1,1484.0
437734,European Paintings,Bequest,971.8800000000001,Q1 (smallest),1600-1800,0,1650.0
437736,European Paintings,Bequest,8519.16,Q3,1400-1600,0,1414.0
437738,European Paintings,Bequest,7404.4800000000005,Q3,1400-1600,0,1450.0
437739,European Paintings,Bequest,7455.900000000001,Q3,1400-1600,0,1450.0
437740,European Paintings,Bequest,7673.759999999999,Q3,1400-1600,0,1450.0
437741,European Paintings,Gift,21069.04,Q4 (largest),1400-1600,0,1484.0
437742,European Paintings,Purchase/Fund,10877.849999999999,Q4 (largest),1400-1600,1,1405.0
437743,European Paintings,Purchase/Fund,9586.85,Q4 (largest),Pre-1400,1,1400.0
437744,European Paintings,Gift,21180.0,Q4 (largest),Pre-1400,1,1398.0
437745,European Paintings,Gift,29132.34,Q4 (largest),1600-1800,1,1640.0
437747,European Paintings,Other,9741.6,Q4 (largest),1600-1800,1,1664.0
437748,European Paintings,Bequest,8562.24,Q3,1600-1800,1,1660.0
437749,European Paintings,Purchase/Fund,18527.4,Q4 (largest),1600-1800,1,1670.0
437750,European Paintings,Gift,123.21,Q1 (smallest),1600-1800,0,1615.0
437751,European Paintings,Purchase/Fund,6482.4,Q3,1900-1950,0,1903.0
437754,European Paintings,Gift,6607.510000000001,Q3,1800-1900,0,1874.0
437755,European Paintings,Gift,14500.53,Q4 (largest),1800-1900,0,1888.0
437756,European Paintings,Bequest,5914.26,Q3,1800-1900,1,1872.0
437757,European Paintings,Gift,4963.639999999999,Q3,1600-1800,0,1640.0
437759,European Paintings,Purchase/Fund,1025.28,Q1 (smallest),1400-1600,1,1512.0
437760,European Paintings,Gift,8584.0,Q3,1600-1800,0,1800.0
437763,European Paintings,Bequest,32653.35,Q4 (largest),1600-1800,0,1632.0
437764,European Paintings,Bequest,12842.24,Q4 (largest),1600-1800,0,1768.0
437766,European Paintings,Bequest,13562.220000000001,Q4 (largest),1600-1800,0,1650.0
437768,European Paintings,Other,11188.890000000001,Q4 (largest),1400-1600,0,1552.0
437769,European Paintings,Gift,9361.17,Q4 (largest),1600-1800,1,1661.0
437770,European Paintings,Purchase/Fund,10679.5,Q4 (largest),1400-1600,0,1502.0
437771,European Paintings,Purchase/Fund,10679.5,Q4 (largest),1400-1600,0,1502.0
437772,European Paintings,Bequest,1009.98,Q1 (smallest),1400-1600,0,1512.0
437774,European Paintings,Bequest,4531.079999999999,Q3,Pre-1400,1,1400.0
437775,European Paintings,Other,354.78,Q1 (smallest),1800-1900,1,1820.0
437776,European Paintings,Gift,391.59000000000003,Q1 (smallest),1600-1800,0,1660.0
437777,European Paintings,Gift,4189.68,Q3,1600-1800,1,1646.0
437778,European Paintings,Gift,971.5199999999999,Q1 (smallest),1600-1800,1,1654.0
437779,European Paintings,Purchase/Fund,5115.67,Q3,1600-1800,0,1660.0
437780,European Paintings,Gift,384.71999999999997,Q1 (smallest),1600-1800,0,1660.0
437781,European Paintings,Bequest,287.62,Q1 (smallest),1600-1800,0,1660.0
437784,European Paintings,Gift,13239.8,Q4 (largest),1600-1800,1,1650.0
437787,European Paintings,Gift,5690.02,Q3,1900-1950,0,1907.0
437788,European Paintings,Purchase/Fund,76506.54308953532,Q4 (largest),1600-1800,1,1729.0
437789,European Paintings,Purchase/Fund,2870.2799999999997,Q2,1600-1800,1,1758.0
437790,European Paintings,Gift,25844.760000000002,Q4 (largest),1600-1800,1,1752.0
437791,European Paintings,Gift,5794.49,Q3,1600-1800,1,1764.0
437792,European Paintings,Purchase/Fund,5418.24,Q3,1600-1800,1,1764.0
437793,European Paintings,Bequest,54507.6,Q4 (largest),1600-1800,1,1760.0
437794,European Paintings,Purchase/Fund,76506.54308953532,Q4 (largest),1600-1800,1,1727.0
437795,European Paintings,Purchase/Fund,76506.54308953532,Q4 (largest),1600-1800,1,1727.0
437796,European Paintings,Gift,5138.16,Q3,1600-1800,1,1745.0
437797,European Paintings,Bequest,54507.6,Q4 (largest),1600-1800,1,1760.0
437798,European Paintings,Gift,76506.54308953532,Q4 (largest),1600-1800,1,1750.0
437799,European Paintings,Bequest,54507.6,Q4 (largest),1600-1800,1,1760.0
437800,European Paintings,Purchase/Fund,3690.5199999999995,Q3,1600-1800,1,1752.0
437801,European Paintings,Bequest,54507.6,Q4 (largest),1600-1800,1,1760.0
437802,European Paintings,Purchase/Fund,3868.84,Q3,1600-1800,1,1764.0
437803,European Paintings,Purchase/Fund,3642.24,Q3,1600-1800,1,1758.0
437804,European Paintings,Bequest,76506.54308953532,Q4 (largest),1600-1800,0,1760.0
437805,European Paintings,Bequest,9863.09,Q4 (largest),1600-1800,0,1760.0
437806,European Paintings,Bequest,11494.08,Q4 (largest),1600-1800,0,1760.0
437807,European Paintings,Bequest,17297.61,Q4 (largest),1600-1800,0,1760.0
437808,European Paintings,Bequest,11549.34,Q4 (largest),1600-1800,0,1760.0
437809,European Paintings,Bequest,8894.34,Q3,1600-1800,0,1776.0
437810,European Paintings,Bequest,8894.34,Q3,1600-1800,0,1776.0
437811,European Paintings,Bequest,8681.400000000001,Q3,1600-1800,0,1776.0
437812,European Paintings,Gift,9072.0,Q4 (largest),1600-1800,1,1755.0
437813,European Paintings,Bequest,8894.34,Q3,1600-1800,0,1776.0
437814,European Paintings,Purchase/Fund,9647.679999999998,Q4 (largest),1600-1800,1,1783.0
437815,European Paintings,Purchase/Fund,2084.0299999999997,Q2,1600-1800,0,1755.0
437817,European Paintings,Purchase/Fund,18576.92,Q4 (largest),1600-1800,0,1662.0
437819,European Paintings,Purchase/Fund,19255.32,Q4 (largest),1400-1600,1,1577.0
437820,European Paintings,Purchase/Fund,10385.0,Q4 (largest),1400-1600,1,1564.0
437821,European Paintings,Purchase/Fund,63152.73,Q4 (largest),1400-1600,1,1548.0
437822,European Paintings,Gift,10019.03,Q4 (largest),1400-1600,1,1554.0
437823,European Paintings,Bequest,11101.4,Q4 (largest),1400-1600,1,1555.0
437824,European Paintings,Other,2554.63,Q2,1400-1600,1,1508.0
437825,European Paintings,Bequest,2264.02,Q2,1400-1600,0,1515.0
437826,European Paintings,Other,14233.78,Q4 (largest),1400-1600,1,1554.0
437827,European Paintings,Purchase/Fund,34604.96,Q4 (largest),1400-1600,1,1568.0
437828,European Paintings,Purchase/Fund,12496.800000000001,Q4 (largest),1400-1600,0,1600.0
437830,European Paintings,Bequest,8237.32,Q3,1400-1600,0,1542.0
437831,European Paintings,Gift,4580.25,Q3,1600-1800,1,1740.0
437832,European Paintings,Gift,4963.14,Q3,1400-1600,0,1521.0
437834,European Paintings,Bequest,591.3,Q1 (smallest),1800-1900,0,1899.0
437835,European Paintings,Bequest,5656.2,Q3,1800-1900,1,1892.0
437836,European Paintings,Bequest,863.5999999999999,Q1 (smallest),1800-1900,1,1887.0
437837,European Paintings,Purchase/Fund,5094.9,Q3,1800-1900,1,1895.0
437838,European Paintings,Bequest,2579.84,Q2,1800-1900,1,1890.0
437839,European Paintings,Bequest,1338.12,Q2,1800-1900,1,1898.0
437841,European Paintings,Purchase/Fund,21099.46,Q4 (largest),1600-1800,1,1758.0
437842,European Paintings,Bequest,9328.92,Q4 (largest),1600-1800,1,1760.0
437843,European Paintings,Bequest,2487.5499999999997,Q2,1600-1800,0,1756.0
437844,European Paintings,Bequest,2811.023712,Q2,1600-1800,0,1736.0
437845,European Paintings,Gift,12852.29862,Q4 (largest),1600-1800,1,1736.0
437846,European Paintings,Bequest,1340.7,Q2,1800-1900,0,1860.0
437847,European Paintings,Bequest,2806.23,Q2,1800-1900,0,1845.0
437848,European Paintings,Purchase/Fund,4675.4400000000005,Q3,1900-1950,0,1910.0
437849,European Paintings,Other,1524.48,Q2,1400-1600,1,1474.0
437850,European Paintings,Bequest,2874.2800000000007,Q2,1400-1600,1,1484.0
437851,European Paintings,Bequest,557.51,Q1 (smallest),1400-1600,1,1474.0
437852,European Paintings,Gift,10850.93,Q4 (largest),1800-1900,1,1811.0
437853,European Paintings,Bequest,11169.080000000002,Q4 (largest),1800-1900,1,1832.0
437854,European Paintings,Purchase/Fund,11254.679999999998,Q4 (largest),1800-1900,1,1845.0
437855,European Paintings,Purchase/Fund,3778.32,Q3,1400-1600,1,1494.0
437856,European Paintings,Gift,385.53000000000003,Q1 (smallest),1600-1800,1,1663.0
437857,European Paintings,Gift,385.53000000000003,Q1 (smallest),1600-1800,0,1663.0
437858,European Paintings,Gift,385.53000000000003,Q1 (smallest),1600-1800,1,1663.0
437859,European Paintings,Bequest,1284.43,Q2,1400-1600,0,1445.0
437860,European Paintings,Bequest,7816.4800000000005,Q3,1800-1900,0,1889.0
437861,European Paintings,Gift,4800.599999999999,Q3,1600-1800,0,1660.0
437862,European Paintings,Purchase/Fund,23060.449999999997,Q4 (largest),1600-1800,1,1658.0
437864,European Paintings,Gift,1912.6200000000001,Q2,1600-1800,1,1780.0
437865,European Paintings,Purchase/Fund,2925.4500000000003,Q2,1600-1800,1,1737.0
437866,European Paintings,Bequest,729.2699999999999,Q1 (smallest),Pre-1400,0,1358.0
437867,European Paintings,Bequest,1994.85,Q2,1600-1800,0,1662.0
437868,European Paintings,Purchase/Fund,13283.159999999998,Q4 (largest),1600-1800,1,1646.0
437869,European Paintings,Bequest,5682.87,Q3,1600-1800,1,1650.0
437870,European Paintings,Other,1372.0,Q2,1600-1800,1,1652.0
437871,European Paintings,Bequest,16348.64,Q4 (largest),1600-1800,1,1622.0
437872,European Paintings,Gift,8214.57,Q3,1600-1800,0,1640.0
437873,European Paintings,Bequest,20580.0,Q4 (largest),1600-1800,1,1624.0
437874,European Paintings,Other,3786.72,Q3,1600-1800,1,1635.0
437875,European Paintings,Gift,3909.8,Q3,1600-1800,1,1650.0
437876,European Paintings,Bequest,5111.46,Q3,1600-1800,0,1665.0
437877,European Paintings,Bequest,10161.27,Q4 (largest),1600-1800,1,1671.0
437878,European Paintings,Bequest,6701.4,Q3,1600-1800,1,1656.0
437879,European Paintings,Gift,1780.0,Q2,1600-1800,1,1666.0
437880,European Paintings,Bequest,2348.98,Q2,1600-1800,1,1662.0
437881,European Paintings,Gift,1855.42,Q2,1600-1800,1,1662.0
437882,European Paintings,Other,287.62,Q1 (smallest),1900-1950,0,1912.0
437883,European Paintings,Other,2098.04,Q2,1400-1600,1,1545.0
437884,European Paintings,Other,2495.2200000000003,Q2,1400-1600,1,1540.0
437885,European Paintings,Gift,56922.18,Q4 (largest),1600-1800,1,1789.0
437886,European Paintings,Bequest,6184.599999999999,Q3,1600-1800,0,1784.0
437887,European Paintings,Gift,7227.85,Q3,1800-1900,0,1833.0
437888,European Paintings,Bequest,2484.0,Q2,1800-1900,0,1820.0
437889,European Paintings,Purchase/Fund,9049.95,Q4 (largest),1400-1600,0,1580.0
437890,European Paintings,Bequest,17700.03,Q4 (largest),1400-1600,1,1574.0
437891,European Paintings,Purchase/Fund,33117.7,Q4 (largest),1400-1600,1,1574.0
437892,European Paintings,Bequest,3187.7999999999997,Q2,1400-1600,1,1470.0
437893,European Paintings,Bequest,5089.54,Q3,1600-1800,0,1645.0
437894,European Paintings,Gift,5123.139999999999,Q3,1600-1800,1,1785.0
437895,European Paintings,Bequest,4340.839999999999,Q3,1800-1900,0,1874.0
437896,European Paintings,Bequest,13338.859999999999,Q4 (largest),1800-1900,0,1883.0
437897,European Paintings,Purchase/Fund,24363.420000000002,Q4 (largest),1600-1800,0,1660.0
437898,European Paintings,Bequest,6668.04,Q3,1600-1800,1,1783.0
437899,European Paintings,Other,5825.52,Q3,1600-1800,1,1787.0
437900,European Paintings,Gift,10012.679999999998,Q4 (largest),1600-1800,1,1789.0
437902,European Paintings,Bequest,1262.46,Q2,1800-1900,0,1870.0
437903,European Paintings,Bequest,20743.18,Q4 (largest),1800-1900,1,1801.0
437909,European Paintings,Gift,1764.8999999999999,Q2,1400-1600,0,1450.0
437910,European Paintings,Bequest,436.8,Q1 (smallest),1400-1600,0,1444.0
437912,European Paintings,Gift,28466.010000000002,Q4 (largest),1400-1600,1,1484.0
437913,European Paintings,Bequest,1773.75,Q2,1400-1600,0,1470.0
437914,European Paintings,Purchase/Fund,1668.75,Q2,1600-1800,1,1646.0
437915,European Paintings,Gift,5451.599999999999,Q3,1600-1800,0,1660.0
437916,European Paintings,Bequest,7623.52,Q3,1800-1900,0,1876.0
437917,European Paintings,Gift,12101.1,Q4 (largest),1600-1800,0,1627.0
437918,European Paintings,Purchase/Fund,11172.259999999998,Q4 (largest),1600-1800,0,1627.0
437919,European Paintings,Purchase/Fund,18570.100000000002,Q4 (largest),1600-1800,1,1627.0
437920,European Paintings,Purchase/Fund,5318.75,Q3,1600-1800,0,1613.0
437921,European Paintings,Purchase/Fund,3416.5299999999993,Q2,1600-1800,0,1643.0
437922,European Paintings,Purchase/Fund,1122.3999999999999,Q2,1600-1800,0,1666.0
437923,European Paintings,Bequest,17051.58,Q4 (largest),1800-1900,0,1873.0
437925,European Paintings,Other,4175.6,Q3,1600-1800,1,1720.0
437926,European Paintings,Purchase/Fund,2384.6400000000003,Q2,1600-1800,1,1719.0
437927,European Paintings,Bequest,466.56000000000006,Q1 (smallest),1600-1800,0,1712.0
437928,European Paintings,Bequest,466.56000000000006,Q1 (smallest),1600-1800,0,1712.0
437935,European Paintings,Gift,4592.64,Q3,1800-1900,1,1826.0
437936,European Paintings,Purchase/Fund,3098.7999999999997,Q2,1800-1900,0,1894.0
437937,European Paintings,Purchase/Fund,14887.4,Q4 (largest),1600-1800,0,1695.0
437939,European Paintings,Bequest,5575.400000000001,Q3,1800-1900,0,1824.0
437941,European Paintings,Gift,2303.73,Q2,1600-1800,1,1756.0
437942,European Paintings,Gift,6831.990000000001,Q3,1800-1900,0,1854.0
437943,European Paintings,Bequest,16706.460000000003,Q4 (largest),1800-1900,0,1859.0
437944,European Paintings,Bequest,43832.88,Q4 (largest),1800-1900,0,1853.0
437945,European Paintings,Bequest,12918.080000000002,Q4 (largest),1600-1800,0,1684.0
437946,European Paintings,Gift,2830.89,Q2,1600-1800,0,1742.0
437947,European Paintings,Gift,3349.6000000000004,Q2,1600-1800,0,1743.0
437948,European Paintings,Gift,1998.0100000000002,Q2,1600-1800,0,1734.0
437949,European Paintings,Gift,7068.39,Q3,1600-1800,0,1734.0
437953,European Paintings,Bequest,1272.04,Q2,1600-1800,0,1654.0
437954,European Paintings,Gift,12872.72,Q4 (largest),1600-1800,0,1770.0
437955,European Paintings,Bequest,686.25,Q1 (smallest),1600-1800,1,1605.0
437956,European Paintings,Purchase/Fund,18192.0,Q4 (largest),1600-1800,1,1624.0
437957,European Paintings,Bequest,618.5799999999999,Q1 (smallest),1400-1600,0,1516.0
437964,European Paintings,Bequest,7696.200000000001,Q3,1800-1900,0,1894.0
437965,European Paintings,Bequest,10972.699999999999,Q4 (largest),1800-1900,0,1897.0
437966,European Paintings,Gift,18446.4,Q4 (largest),1800-1900,0,1897.0
437967,European Paintings,Bequest,4444.11,Q3,1800-1900,1,1900.0
437968,European Paintings,Gift,9583.580000000002,Q4 (largest),1600-1800,0,1755.0
437969,European Paintings,Purchase/Fund,64018.5,Q4 (largest),1600-1800,1,1638.0
437970,European Paintings,Bequest,19458.0,Q4 (largest),1600-1800,1,1642.0
437971,European Paintings,Purchase/Fund,10979.199999999999,Q4 (largest),1600-1800,1,1632.0
